"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1032954193366183937","https://twitter.com/salahhegazi96/status/1032954193366183937","@m7md_7mza @_Mhamza0 فيها إعفا وسفر لكندا.","2018-08-24 11:34 +0000","208.0","3.0","0.014423076923076924","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032953063001214977","https://twitter.com/salahhegazi96/status/1032953063001214977","@m7md_7mza وأنا معاك بنسى إني بحب الإسبرسو وبشرب بلاك كوفي وكدة.","2018-08-24 11:29 +0000","232.0","2.0","0.008620689655172414","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032952074919661569","https://twitter.com/salahhegazi96/status/1032952074919661569","@OsamaNasr___ @YomnaMo444 😢","2018-08-24 11:25 +0000","46.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032952010579095552","https://twitter.com/salahhegazi96/status/1032952010579095552","@YomnaMo444 عايز أقولك إننا كنا مستنينه في المنصورة. فبقول لسيد اتصل على أسامة شوفه فين؟ راح قالي هو في العربية دلوقتي، قولتله عرفت إزاي؟ قالي لسه رافع إستاتس😂","2018-08-24 11:25 +0000","159.0","4.0","0.025157232704402517","0.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032562551857577984","https://twitter.com/salahhegazi96/status/1032562551857577984","@YomnaMo444 متعرفيش أنا هعاني معاه أد أيه. ربنا يستر😂","2018-08-23 09:37 +0000","205.0","7.0","0.03414634146341464","0.0","2.0","0.0","3.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032322965860438017","https://twitter.com/salahhegazi96/status/1032322965860438017","@_Mhamza0 I am the one who knock.","2018-08-22 17:45 +0000","113.0","2.0","0.017699115044247787","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032316063286013953","https://twitter.com/salahhegazi96/status/1032316063286013953","@_Mhamza0 قضي الأمر يا حضرة المدير. وأعلى ما بخيلك أركبه.","2018-08-22 17:18 +0000","98.0","7.0","0.07142857142857142","0.0","1.0","1.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032287572658192390","https://twitter.com/salahhegazi96/status/1032287572658192390","😢 https://t.co/nVZYmDtnJP","2018-08-22 15:25 +0000","247.0","1.0","0.004048582995951417","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032063450858643456","https://twitter.com/salahhegazi96/status/1032063450858643456","@OsamaNasr___ مبروك الموبايل يا بشمهندس اسامة!","2018-08-22 00:34 +0000","58.0","2.0","0.034482758620689655","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032012308883628032","https://twitter.com/salahhegazi96/status/1032012308883628032","@m7md_7mza 
أرجو الرد على هانجوتس!","2018-08-21 21:11 +0000","116.0","1.0","0.008620689655172414","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1031905055006511104","https://twitter.com/salahhegazi96/status/1031905055006511104","To whom may be interested: https://t.co/mIrWZhSi3F","2018-08-21 14:05 +0000","229.0","4.0","0.017467248908296942","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1031904641364049922","https://twitter.com/salahhegazi96/status/1031904641364049922","Such a perfect match! https://t.co/3r89Z9kzww","2018-08-21 14:03 +0000","258.0","8.0","0.031007751937984496","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1031636283997728768","https://twitter.com/salahhegazi96/status/1031636283997728768","To whom may be interested: https://t.co/hqiVlPZBPT","2018-08-20 20:17 +0000","212.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1031635811576569857","https://twitter.com/salahhegazi96/status/1031635811576569857","It's a draw with a taste of victory against a professional chess player. https://t.co/Ru92EzakVi","2018-08-20 20:15 +0000","253.0","9.0","0.03557312252964427","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1031632777748336640","https://twitter.com/salahhegazi96/status/1031632777748336640","@mid_naeem فين الوطنية يا بشمهندس!","2018-08-20 20:03 +0000","54.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1031138068055699457","https://twitter.com/salahhegazi96/status/1031138068055699457","@m7md_7mza موقف أيه؟","2018-08-19 11:17 +0000","121.0","1.0","0.008264462809917356","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1031132833958567936","https://twitter.com/salahhegazi96/status/1031132833958567936","@m7md_7mza (حسان+ حمزة + حمزة + سيد) * ظابط = جيش مصري قوي#","2018-08-19 10:56 +0000","143.0","3.0","0.02097902097902098","0.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1031131267218268161","https://twitter.com/salahhegazi96/status/1031131267218268161","@m7md_7mza يا رب هات العواقب سليمة. تخيل خسارة الجيش المصري لو حسان مدخلش ظابط.","2018-08-19 10:50 +0000","132.0","3.0","0.022727272727272728","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1030931944228487168","https://twitter.com/salahhegazi96/status/1030931944228487168","ليو ليو ليو","2018-08-18 21:38 +0000","234.0","1.0","0.004273504273504274","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1030757295419023360","https://twitter.com/salahhegazi96/status/1030757295419023360","@sayedelmohamady @_Mhamza0 😂😂😂😂","2018-08-18 10:04 +0000","88.0","2.0","0.022727272727272728","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1030527368471953408","https://twitter.com/salahhegazi96/status/1030527368471953408","@_Mhamza0 @m7md_7mza أي ويل دو ماي بيست.","2018-08-17 18:50 +0000","112.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1030525880232280064","https://twitter.com/salahhegazi96/status/1030525880232280064","@_Mhamza0 @m7md_7mza دا هيبقى يا له من بورتفيليو!😂","2018-08-17 18:44 +0000","85.0","3.0","0.03529411764705882","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1030524976154247168","https://twitter.com/salahhegazi96/status/1030524976154247168","@_Mhamza0 @m7md_7mza وهنستخدم الديب ليرنينج علشان نطلع الديب فيتشر(ودي مبتطلعش بسهولة). ياسطى أنا مذاكر نظري وعايز حد يشغلني ويخليني أطبق عملي😂","2018-08-17 18:41 +0000","182.0","2.0","0.01098901098901099","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1030524540147965952","https://twitter.com/salahhegazi96/status/1030524540147965952","@_Mhamza0 @m7md_7mza @mohamedhalawa0x والنبي تكتر الداتا يا حلاوة يا أخويا مراعاة للأكيورسي بتاعت الموديل يعني🤠 https://t.co/K2WPOUp06e","2018-08-17 18:39 +0000","160.0","9.0","0.05625","0.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1030523341763956737","https://twitter.com/salahhegazi96/status/1030523341763956737","@_Mhamza0 @m7md_7mza خوش عليا بالديب ليرنينج😂","2018-08-17 18:34 +0000","89.0","2.0","0.02247191011235955","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1030523198251642880","https://twitter.com/salahhegazi96/status/1030523198251642880","@_Mhamza0 @m7md_7mza كاميرات مراقبة المكان. وأحلى كمبيوتر فيجان😂","2018-08-17 18:34 +0000","86.0","1.0","0.011627906976744186","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1030522711276244993","https://twitter.com/salahhegazi96/status/1030522711276244993","@_Mhamza0 @m7md_7mza محتاج كلاسيفاير؟","2018-08-17 18:32 +0000","103.0","3.0","0.02912621359223301","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1030456880248901632","https://twitter.com/salahhegazi96/status/1030456880248901632","@_Mhamza0 بيليف مي أنت مش هتعبر ياسطى❤️","2018-08-17 14:10 +0000","66.0","1.0","0.015151515151515152","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1030456506561568768","https://twitter.com/salahhegazi96/status/1030456506561568768","@_Mhamza0 أنت اللي طابخ النهارده ولا أيه ياسطى؟","2018-08-17 14:09 +0000","60.0","4.0","0.06666666666666667","0.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1029485680123146241","https://twitter.com/salahhegazi96/status/1029485680123146241","❤️ https://t.co/hLhkMhX0Mv","2018-08-14 21:51 +0000","343.0","2.0","0.0058309037900874635","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1028760467798478848","https://twitter.com/salahhegazi96/status/1028760467798478848","@OsamaNasr___ @mid_naeem ربنا يعينك ياسطى🤠","2018-08-12 21:49 +0000","68.0","1.0","0.014705882352941176","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1028759120147562496","https://twitter.com/salahhegazi96/status/1028759120147562496","@OsamaNasr___ @mid_naeem هواية غلي اللبن دي عندك من أمتى؟","2018-08-12 21:44 +0000","49.0","1.0","0.02040816326530612","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1028758536271147014","https://twitter.com/salahhegazi96/status/1028758536271147014","لويس سواريز لازم يبقى كده في أول كل موسم.","2018-08-12 21:42 +0000","168.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1028758154895605761","https://twitter.com/salahhegazi96/status/1028758154895605761","@mid_naeem هو كاتب لبن 😂
بس فعلا ممكن يكون قصده بن😂","2018-08-12 21:40 +0000","83.0","3.0","0.03614457831325301","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1028757252599992320","https://twitter.com/salahhegazi96/status/1028757252599992320","@mohamedhalawa0x @sayedelmohamady","2018-08-12 21:36 +0000","67.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1028756690253041664","https://twitter.com/salahhegazi96/status/1028756690253041664","@mid_naeem نفسي أفهم أنتم مالكوا ومال غلي اللبن!","2018-08-12 21:34 +0000","87.0","1.0","0.011494252873563218","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1028740718674800640","https://twitter.com/salahhegazi96/status/1028740718674800640","أنا فضلت أقول الصوت ده جاي منين، لحد ما أفتكرت إن الماتش في المغرب.","2018-08-12 20:31 +0000","170.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1028740466496417792","https://twitter.com/salahhegazi96/status/1028740466496417792","حد سامع صوت أذان العشا في ماتش برشلونة وإشبيلية؟ هو الماتش أصلا بيتلعب في المغرب وده وقت أذان العشا هناك.","2018-08-12 20:30 +0000","423.0","2.0","0.004728132387706856","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
